Date,Open,High,Low,Close,Adj Close,Volume
2019-11-27,6.970000,6.990000,6.905000,6.965000,6.965000,20800
2019-11-29,6.940000,6.965000,6.925000,6.965000,6.965000,4000
2019-12-02,6.935000,7.020000,6.910000,6.975000,6.975000,23800
2019-12-03,6.965000,7.015000,6.895000,6.895000,6.895000,29000
2019-12-04,7.010000,7.325000,6.960000,7.170000,7.170000,127200
2019-12-05,7.265000,7.420000,7.200000,7.325000,7.325000,36000
2019-12-06,7.270000,7.375000,7.180000,7.200000,7.200000,18200
2019-12-09,7.275000,7.365000,7.050000,7.050000,7.050000,61400
2019-12-10,7.075000,7.290000,7.075000,7.290000,7.290000,9400
2019-12-11,7.275000,7.315000,7.250000,7.315000,7.315000,9200
2019-12-12,7.325000,7.635000,7.230000,7.230000,7.230000,75600
2019-12-13,7.300000,7.490000,7.135000,7.180000,7.180000,35000
2019-12-16,7.320000,7.445000,7.260000,7.315000,7.315000,22800
2019-12-17,7.325000,7.330000,7.230000,7.230000,7.230000,14800
2019-12-18,7.250000,7.360000,7.180000,7.220000,7.220000,13200
2019-12-19,7.270000,7.270000,7.170000,7.225000,7.225000,11200
2019-12-20,7.200000,7.245000,7.130000,7.130000,7.130000,26600
2019-12-23,7.085000,7.165000,6.995000,7.155000,7.155000,7000
2019-12-24,7.270000,7.270000,7.110000,7.110000,7.110000,2800
2019-12-26,7.165000,7.220000,7.040000,7.220000,7.220000,9400
2019-12-27,7.140000,7.140000,7.045000,7.060000,7.060000,23600
2019-12-30,7.015000,7.095000,6.905000,7.000000,7.000000,40800
2019-12-31,6.965000,7.050000,6.965000,7.025000,7.025000,13600
2020-01-02,6.990000,7.200000,6.990000,7.145000,7.145000,9000
2020-01-03,7.075000,7.235000,7.075000,7.125000,7.125000,18200
2020-01-06,7.085000,7.220000,7.075000,7.125000,7.125000,77000
2020-01-07,7.160000,7.175000,7.010000,7.010000,7.010000,19000
2020-01-08,7.080000,7.090000,6.940000,6.975000,6.975000,35000
2020-01-09,6.965000,7.000000,6.900000,6.980000,6.980000,15200
2020-01-10,7.060000,7.060000,6.945000,6.960000,6.960000,27200
2020-01-13,7.015000,7.020000,6.935000,7.010000,7.010000,30400
2020-01-14,7.010000,7.040000,6.975000,7.040000,7.040000,15000
2020-01-15,7.025000,7.310000,7.025000,7.240000,7.240000,52800
2020-01-16,7.200000,7.350000,7.190000,7.350000,7.350000,13800
2020-01-17,7.310000,7.350000,7.125000,7.350000,7.350000,44800
2020-01-21,7.255000,7.330000,7.065000,7.320000,7.320000,23200
2020-01-22,7.260000,7.350000,7.105000,7.240000,7.240000,26000
